Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
1475,22.0,0.38359999656677246,"covid, get, tell, people, make, go, know, say, work, help","['tweet', 'world', 'hit', 'covid', 'prove', 'think', 'special']"
1476,22.0,0.38359999656677246,"covid, get, tell, people, make, go, know, say, work, help","['puffer', 'fish', 'average', 'fatality', 'rate', 'eat', 'day', 'fun', 'covid', 'skittle', 'apparently', 'provide', 'family', 'give', 'handful']"
1477,22.0,0.38359999656677246,"covid, get, tell, people, make, go, know, say, work, help","['puffer', 'fish', 'average', 'fatality', 'rate', 'eat', 'day', 'fun', 'covid', 'skittle', 'apparently', 'provide', 'family', 'give', 'handful']"
1478,22.0,0.33709999918937683,"covid, get, tell, people, make, go, know, say, work, help","['tested_positive', 'covid', 'isolate', 'week', 'feel', 'really', 'lonely', 'right', 'send', 'titty', 'ass', 'dms', 'ease', 'loneliness', 'mean', 'world', 'try', 'time']"
1479,22.0,0.3910999894142151,"covid, get, tell, people, make, go, know, say, work, help","['pass', 'exam', 'university', 'maybe', 'get', 'covid', 'vaccination', 'practically', 'home', 'latter', 'really', 'less', 'urgent', 'notalonetalk']"
1480,22.0,0.39719998836517334,"covid, get, tell, people, make, go, know, say, work, help","['still', 'catch', 'corona', 'want']"
1481,22.0,0.44440001249313354,"covid, get, tell, people, make, go, know, say, work, help","['forget', 'learn', 'south', 'dakota', 'response', 'covid', 'listen', 'nanny', 'state', 'telling', 'stop', 'sign', 'stop', 'light', 'infringe', 'personal', 'right', 'get', 'hurt', 'stay', 'home']"
1482,22.0,0.36899998784065247,"covid, get, tell, people, make, go, know, say, work, help","['usually', 'write', 'list', 'people', 'come', 'meditation', 'need', 'healing', 'always', 'pray', 'first', 'care', 'worker', 'amp', 'recipient', 'siren', 'blare', 'covid', 'amp', 'essential', 'worker', 'family', 'amp', 'friend', 'list', 'special', 'need', 'grow', 'writing']"
1483,22.0,0.29840001463890076,"covid, get, tell, people, make, go, know, say, work, help","['overuse', 'anti', 'biotic', 'covid', 'pandemic', 'alone', 'statement', 'wrong', 'super', 'gonorrhea', 'result', 'want', 'live', 'planet', 'anymore']"
1484,22.0,0.39719998836517334,"covid, get, tell, people, make, go, know, say, work, help","['covid', 'man', 'bitch', 'ai', 'build', 'get', 'rich', 'age']"
1485,22.0,0.33709999918937683,"covid, get, tell, people, make, go, know, say, work, help","['grazie', 'wreck', 'today', 'today', 'lose', 'covid', 'additional', 'various', 'stage', 'battle', 'one', 'take', 'precaution', 'many', 'recover', 'linger', 'effect']"
1486,22.0,0.33709999918937683,"covid, get, tell, people, make, go, know, say, work, help","['grazie', 'wreck', 'today', 'today', 'lose', 'covid', 'additional', 'various', 'stage', 'battle', 'one', 'take', 'precaution', 'many', 'recover', 'linger', 'effect']"
1487,22.0,0.33709999918937683,"covid, get, tell, people, make, go, know, say, work, help","['grazie', 'wreck', 'today', 'today', 'lose', 'covid', 'additional', 'various', 'stage', 'battle', 'one', 'take', 'precaution', 'many', 'recover', 'linger', 'effect']"
1488,22.0,0.33709999918937683,"covid, get, tell, people, make, go, know, say, work, help","['grazie', 'wreck', 'today', 'today', 'lose', 'covid', 'additional', 'various', 'stage', 'battle', 'one', 'take', 'precaution', 'many', 'recover', 'linger', 'effect']"
1489,22.0,0.33709999918937683,"covid, get, tell, people, make, go, know, say, work, help","['grazie', 'wreck', 'today', 'today', 'lose', 'covid', 'additional', 'various', 'stage', 'battle', 'one', 'take', 'precaution', 'many', 'recover', 'linger', 'effect']"
1490,22.0,0.42309999465942383,"covid, get, tell, people, make, go, know, say, work, help","['covid', 'make', 'lazy', 'start', 'new', 'routine', 'week', 'save']"
1491,22.0,0.38600000739097595,"covid, get, tell, people, make, go, know, say, work, help","['lol', 'see', 'claim', 'kill', 'virus', 'cause', 'covid', 'hard', 'surface', 'hmm', 'strange', 'statement', 'covid', 'cause', 'still', 'find', 'white', 'paper', 'sars_cov', 'enlighten']"
1492,22.0,0.41179999709129333,"covid, get, tell, people, make, go, know, say, work, help","['day', 'man', 'holiday', 'hangover', 'leave', 'confuse', 'covid', 'landscape']"
1493,22.0,0.4047999978065491,"covid, get, tell, people, make, go, know, say, work, help","['cnn', 'depress', 'covid', 'reporting']"
1494,22.0,0.38609999418258667,"covid, get, tell, people, make, go, know, say, work, help","['wish', 'merry', 'christmas', 'desire', 'desire', 'see', 'people', 'biafra', 'aka', 'ipob', 'exit', 'zoo', 'call', 'nigeria', 'way', 'britain', 'exit', 'kill', 'many', 'people', 'covid', 'end_nigeria_now']"
1495,22.0,0.3617999851703644,"covid, get, tell, people, make, go, know, say, work, help","['covid', 'force', 'selective', 'hang', 'honestly', 'allow', 'cut', 'lot', 'deadweight']"
1496,22.0,0.4099999964237213,"covid, get, tell, people, make, go, know, say, work, help","['tell', 'essence', 'midnight', 'curfew', 'gov', 'sanwo', 'olu', 'impose', 'midnight', 'covid', 'dey', 'move', 'allow', 'go', 'home', 'crossover', 'sleep', 'church', 'pple', 'wan', 'sly', 'gbese', 'new', 'year']"
1497,22.0,0.34940001368522644,"covid, get, tell, people, make, go, know, say, work, help","['covid', 'amp', 'super', 'gonorrhea', 'sound', 'lot', 'population', 'control']"
1498,22.0,0.41179999709129333,"covid, get, tell, people, make, go, know, say, work, help","['lonly', 'holiday', 'weekend', 'body', 'come', 'christmas', 'party', 'covid', 'family', 'killer']"
1499,22.0,0.33709999918937683,"covid, get, tell, people, make, go, know, say, work, help","['watch', 'amp', 'hear', 'morning', 'abc', 'week', 'amp', 'care', 'giver', 'look', 'well', 'recover', 'covid', 'else', 'perhaps', 'go', 'concerned', 'amp', 'current']"
1500,22.0,0.397599995136261,"covid, get, tell, people, make, go, know, say, work, help","['covid', 'vaccine', 'first', 'deploy', 'uk', 'virus', 'mutate', 'week', 'know', 'feel', 'ordinary', 'coincidence', 'covidー', 'mutation', 'covid']"
1501,22.0,0.38940000534057617,"covid, get, tell, people, make, go, know, say, work, help","['watch', 'krampus', 'give', 'covid']"
1502,22.0,0.38940000534057617,"covid, get, tell, people, make, go, know, say, work, help","['covid', 'bring', 'happy']"
1503,22.0,0.2962000072002411,"covid, get, tell, people, make, go, know, say, work, help","['know', 'people', 'follow', 'hesitant', 'take', 'covid', 'vaccine', 'offer', 'many', 'wary', 'voice', 'question', 'concern', 'label', 'anti', 'vax', 'feel', 'free', 'voice', 'concern', 'question']"
1504,22.0,0.35679998993873596,"covid, get, tell, people, make, go, know, say, work, help","['watch', 'program', 'tv', 'show', 'false', 'call', 'ambulance', 'begin', 'highlight', 'virus', 'people', 'love', 'drama', 'tested_positive', 'covid', 'bad', 'cold']"
1505,22.0,0.39719998836517334,"covid, get, tell, people, make, go, know, say, work, help","['send', 'link', 'report', 'new', 'variant', 'covid']"
1506,22.0,0.39719998836517334,"covid, get, tell, people, make, go, know, say, work, help","['show', 'fda', 'certify', 'covid', 'mask', 'fradulent', 'friend', 'sit']"
1507,22.0,0.3910999894142151,"covid, get, tell, people, make, go, know, say, work, help","['astrologue', 'tell', 'life', 'well', 'month', 'able', 'move', 'elsewhere', 'covid', 'vainguish', 'july', 'lm', 'anxious', 'see']"
1508,22.0,0.392300009727478,"covid, get, tell, people, make, go, know, say, work, help","['pray', 'family', 'lose', 'love', 'covid', 'join', 'prayer', 'non', 'religious', 'send', 'condolence', 'even', 'stop', 'say', 'appreciate']"
1509,22.0,0.3617999851703644,"covid, get, tell, people, make, go, know, say, work, help","['covid', 'new', 'year', 'new']"
1510,22.0,0.4047999978065491,"covid, get, tell, people, make, go, know, say, work, help","['invite', 'gather', 'abeg', 'covid', 'oni', 'pawa']"
1511,22.0,0.38359999656677246,"covid, get, tell, people, make, go, know, say, work, help","['share', 'info', 'april', 'course', 'facebook', 'take', 'many', 'idiot', 'fight', 'say', 'covid', 'diffferent']"
1512,22.0,0.3750999867916107,"covid, get, tell, people, make, go, know, say, work, help","['thank', 'cure', 'corona', 'virus', 'cure', 'invent', 'bro']"
1513,22.0,0.3095000088214874,"covid, get, tell, people, make, go, know, say, work, help","['chance', 'hell', 'dry', 'january', 'even', 'thing', 'january', 'bad', 'month', 'year', 'let', 'alone', 'covid', 'stick', 'tier', 'wine', 'keep', 'sane']"
1514,22.0,0.4099999964237213,"covid, get, tell, people, make, go, know, say, work, help","['believe', 'government', 'money', 'receive', 'lie', 'people', 'covid', 'household', 'covid', 'covid']"
1515,22.0,0.38359999656677246,"covid, get, tell, people, make, go, know, say, work, help","['common_sense', 'tell', 'long', 'ever', 'hear', 'covid']"
1516,22.0,0.41760000586509705,"covid, get, tell, people, make, go, know, say, work, help","['unemployment', 'real', 'worker', 'druggie', 'brag', 'receive', 'pua', 'never', 'work', 'job', 'catch', 'covid', 'income', 'sit', 'home', 'sick', 'week', 'detr', 'answer', 'back', 'even', 'afford', 'rent', 'part', 'still', 'get', 'nowhere']"
1517,22.0,0.41780000925064087,"covid, get, tell, people, make, go, know, say, work, help","['amount', 'people', 'still', 'believe', 'covid', 'hype', 'fake', 'concern', 'outta', 'stupid', 'asf']"
1518,22.0,0.4410000145435333,"covid, get, tell, people, make, go, know, say, work, help","['also', 'care', 'die', 'covid', 'know', 'know', 'kill', 'little']"
1519,22.0,0.4034999907016754,"covid, get, tell, people, make, go, know, say, work, help","['friend', 'lawyer', 'know', 'lawyer', 'verse', 'covid', 'procedure', 'concern', 'business', 'essential', 'business', 'restaurant', 'dm', 'question', 'concern', 'idk', 'look', 'internet']"
1520,22.0,0.40869998931884766,"covid, get, tell, people, make, go, know, say, work, help","['let', 'get', 'straight', 'usually', 'take', 'email', 'get', 'republican', 'trap', 'logic', 'last', 'testing', 'leave', 'bank', 'people', 'know', 'symptomatic', 'covid']"
1521,22.0,0.32760000228881836,"covid, get, tell, people, make, go, know, say, work, help","['take', 'new', 'covid', 'vaccination', 'fuck', 'right', 'way', 'let', 'put', 'shit']"
1522,22.0,0.397599995136261,"covid, get, tell, people, make, go, know, say, work, help","['phew', 'happy', 'learn', 'new', 'virus', 'kill', 'people', 'rate', 'covid', 'worried', 'minute', 'thank', 'admiral']"
1523,22.0,0.32760000228881836,"covid, get, tell, people, make, go, know, say, work, help","['book', 'underland', 'deep', 'time', 'journey', 'companion', 'year', 'pandemic', 'journey', 'describe', 'seem', 'parallel', 'covid', 'pandemic', 'thrust', 'truly', 'thank', 'book']"
1524,22.0,0.3617999851703644,"covid, get, tell, people, make, go, know, say, work, help","['dm', 'address', 'ill', 'ship', 'covidー', 'coronavirus', 'pandemic']"
1525,22.0,0.3467000126838684,"covid, get, tell, people, make, go, know, say, work, help","['also', 'take', 'wrong', 'route', 'take', 'home', 'want', 'uber', 'tell', 'driver', 'listen', 'customer', 'want', 'covid', 'precaution', 'argh']"
1526,22.0,0.34790000319480896,"covid, get, tell, people, make, go, know, say, work, help","['multiple', 'driver', 'refuse', 'open', 'window', 'covid', 'precaution', 'treat', 'weirdly', 'ask', 'last', 'driver', 'close', 'window', 'even', 'get', 'destination']"
1527,22.0,0.3978999853134155,"covid, get, tell, people, make, go, know, say, work, help","['explain', 'leave', 'right', 'thing', 'take', 'covidー', 'vaccine', 'suppose', 'effective', 'prevent', 'coronavirus', 'still', 'tell', 'amp', 'social', 'distence', 'wtf', 'point', 'inject', 'unknown', 'poison', 'lol']"
1528,22.0,0.392300009727478,"covid, get, tell, people, make, go, know, say, work, help","['dear', 'america', 'see', 'commercial', 'tv', 'teach', 'people', 'belief', 'covid', 'real', 'need', 'ventilator', 'breath', 'soul', 'brother', 'jam', 'brown', 'rap', 'deadly', 'effect', 'king', 'heroin', 'king', 'covid']"
1529,22.0,0.4047999978065491,"covid, get, tell, people, make, go, know, say, work, help","['covid', 'nd']"
1530,22.0,0.4578000009059906,"covid, get, tell, people, make, go, know, say, work, help","['make', 'angry', 'accusing', 'pay', 'tweet', 'covid', 'exist', 'say', 'vaccine', 'kill', 'yoh', 'get', 'fume']"
1531,22.0,0.34790000319480896,"covid, get, tell, people, make, go, know, say, work, help","['today', 'wake', 'history', 'teacher', 'tiktok', 'blame', 'conversation', 'sam', 'brother', 'college', 'application', 'essay', 'mad', 'absolutely', 'sure', 'phone', 'hear', 'worry', 'covid', 'vaccine']"
1532,22.0,0.3709000051021576,"covid, get, tell, people, make, go, know, say, work, help","['sigh', 'shake', 'damn', 'head', 'covid', 'effing', 'give', 'time', 'bastard', 'get', 'yet']"
1533,22.0,0.4602000117301941,"covid, get, tell, people, make, go, know, say, work, help","['let', 'explain', 'science', 'underlie', 'condition', 'comorbidity', 'compromise', 'body', 'defense', 'get', 'covid', 'die', 'kill', 'covid', 'comorbiditie', 'get', 'assist', 'covid', 'partisanship', 'science', 'idiot']"
1534,22.0,0.4034000039100647,"covid, get, tell, people, make, go, know, say, work, help","['study', 'patient', 'moderna', 'covid', 'vaccine', 'trial', 'flexibility', 'booster', 'shoot', 'possible', 'upcoming', 'business', 'travel', 'time', 'schedule', 'booster', 'range', 'date', 'say', 'work', 'fine']"
1535,22.0,0.33709999918937683,"covid, get, tell, people, make, go, know, say, work, help","['health', 'sec', 'replace', 'spaffy', 'mancock', 'well', 'give', 'coronavirus', 'twitter', 'account', 'well', 'job', 'think', 'give', 'know', 'pandemic', 'source', 'information', 'brilliant']"
1536,22.0,0.45019999146461487,"covid, get, tell, people, make, go, know, say, work, help","['mu', 'delivery', 'round', 'morning', 'customer', 'say', 'virus', 'bit', 'cold', 'also', 'mention', 'lose', 'friend', 'friend', 'go', 'covid', 'death', 'even_though', 'symptom', 'make', 'passionate', 'angry']"
1537,22.0,0.33709999918937683,"covid, get, tell, people, make, go, know, say, work, help","['guess', 'institute', 'save', 'covid', 'allot', 'center', 'kms', 'away', 'different', 'city', 'travel', 'local', 'transport', 'even', 'center', 'min', 'walk', 'house', 'help']"
1538,22.0,0.320499986410141,"covid, get, tell, people, make, go, know, say, work, help","['sick', 'hearing', 'covid', 'corona', 'ask', 'non', 'covid', 'news', 'start', 'give', 'wrestl', 'death', 'covid', 'relate', 'get', 'love', 'sick', 'planet', 'live', 'enough', 'already']"
1539,22.0,0.31130000948905945,"covid, get, tell, people, make, go, know, say, work, help","['big', 'thank', 'pinch', 'hit', 'much', 'coming', 'week', 'receive', 'covid', 'positive', 'test', 'result', 'christmas', 'eve', 'morning', 'feel', 'fortunate', 'experience', 'mild', 'symptom', 'basically', 'symptom', 'free', 'today']"
1540,22.0,0.30480000376701355,"covid, get, tell, people, make, go, know, say, work, help","['bad', 'movie', 'year', 'overact', 'dukan', 'corona', 'virus', 'well', 'movie', 'act', 'first', 'min', 'waste', 'rupee', 'survive', 'rupee', 'bhadwe', 'sale']"
1541,22.0,0.4099999964237213,"covid, get, tell, people, make, go, know, say, work, help","['try', 'get', 'sister', 'accept', 'back', 'home', 'want', 'covid']"
1542,22.0,0.3709000051021576,"covid, get, tell, people, make, go, know, say, work, help","['promote', 'lie', 'covid', 'people', 'come', 'hear', 'come']"
1543,22.0,0.289900004863739,"covid, get, tell, people, make, go, know, say, work, help","['try', 'slide', 'quietly', 'year', 'psst', 'year', 'come', 'smh', 'year', 'shake', 'head', 'year', 'year', 'year', 'covid', 'laugh', 'hysterically']"
1544,22.0,0.3375000059604645,"covid, get, tell, people, make, go, know, say, work, help","['spike', 'covid', 'relate', 'death', 'nigeria', 'seem', 'last', 'week', 'keep', 'safe', 'fam']"
1545,22.0,0.4871000051498413,"covid, get, tell, people, make, go, know, say, work, help","['ging', 'stop', 'melodramatic', 'different', 'opinion', 'get', 'frock', 'boring', 'tear', 'folk', 'stop', 'die', 'cancer', 'respiratory', 'difficulty', 'flu', 'completely', 'disappear', 'covid', 'ram', 'throat']"
1546,22.0,0.34940001368522644,"covid, get, tell, people, make, go, know, say, work, help","['sack', 'stephon', 'tuitt', 'give', 'career', 'high', 'though', 'look', 'player', 'come', 'reserve', 'covid', 'list']"
1547,22.0,0.41519999504089355,"covid, get, tell, people, make, go, know, say, work, help","['run', 'mind', 'hour', 'covid', 'mutate', 'evolve', 'new', 'variant', 'vaccine', 'able', 'see', 'descendant', 'covid', 'alot', 'keep', 'awake', 'urgh']"
